,Title,Body,Stars,Rated,Date Posted,Time Posted,Name,userId,Clean_Text_Body
4736,Making it easy,Simplified the complex process of buying travel insurance. Thanks!,5, Excellent,3/19/2019,19:14,customer,6,simplify complex process buying travel insurance thanks
4737,The CEO of Aardvark,"The CEO of Aardvark, Jonathan Breeze, actually took the time to speak with me and answer questions. I checked all other websites which offered travel insurance and all the costs were very similar but my contact with Jonathan made the difference in my decision.",5, Excellent,3/19/2019,10:41,Roseann ,6,ceo aardvark jonathan breeze actually take time speak answer question check website offer travel insurance cost similar contact jonathan difference decision
4738,Lynn went out of her way to find…,Lynn went out of her way to find information on traveling with our granddaughter.  I really appreciated her help.,5, Excellent,3/18/2019,18:50,customer,6,lynn go way find information travel granddaughter appreciate help
4739,Quick response time to questions.,-,5, Excellent,3/18/2019,14:37,customer,6,
4740,Sonia was easy to reach and very…,Sonia was easy to reach and very helpful with answering all questions we had. Thank you for your help.,5, Excellent,3/18/2019,0:26,customer,6,sonia easy reach helpful answer question thank help
4741,Aardvark Compare had a better priced…,"Aardvark Compare had a better priced policy from a company that was not available on my 'usual' travel brokerage site, and Johathan was a gem to help with the selection.  They also allowed me to pay for only the amount of coverage that was needed at this point - and I will return to increase the coverage when we have finalized our airline tickets and other travel options.",5, Excellent,3/17/2019,23:02,Lenore,6,aardvark compare well price policy company available usual travel brokerage site johathan gem help selection allow pay coverage need point return increase coverage finalized airline ticket travel option
4742,I used the telephone and hot good…,I used the telephone and hot good service and advice,5, Excellent,3/17/2019,19:54,customer,6,telephone hot good service advice
4743,Outstanding Customer Service,Lynne was excellant explaining the different insurance options. She made the whole process understantable and easy. If the insurance coverage is as good as the company’s great service than I am more than satisified.,5, Excellent,3/16/2019,17:46,Carolyn Germain,6,lynne excellant explain different insurance option process understantable easy insurance coverage good company  great service satisified
4744,Seemed easy enough and way cheaper than…,Seemed easy enough and way cheaper than Allianz,5, Excellent,3/15/2019,0:50,Robert,6,easy way cheap allianz
4745,Excellent help in finding the insurance…,Excellent help in finding the insurance policy I chose.,5, Excellent,3/14/2019,23:05,Daryl Olson,6,excellent help find insurance policy chose
4746,Airbnb Cancellation Insurance,I was looking for cancellation insurance to cover a month long Airbnb reservation. Natural tendency is to go with the least expensive coverage but I decided to call to make sure Airbnb reservations were covered. Jonathan assured me that insurance did cover Airbnb cancellations but asked a few questions and we determined that I needed the next level up of coverage due to having aging parents with pre-exsisting medical conditions. If the cancellation was due to an issue with them we would not be covered by the least expensive insurance. Thank you for the help!,5, Excellent,3/14/2019,19:16,Deb,6,look cancellation insurance cover month long airbnb reservation natural tendency expensive coverage decide sure airbnb reservation cover jonathan assure insurance cover airbnb cancellation ask question determine need level coverage age parent preexsisting medical condition cancellation issue cover expensive insurance thank help
4747,Seamless transaction,Seamless transaction. Price was great. Peace of mind is there..,5, Excellent,3/14/2019,2:37,Karin,6,seamless transaction price great peace mind there
4748,Highly statisfied Great customer Service,I shopped around for Travelers insurance and this company came out the best. They gave me quotes from over 10 different companies. I When I called they were very helpful and explained the policy's and their benefits so I was able to choose the best one for my needs. They also offered the most reasonable rates around.,5, Excellent,3/14/2019,1:43,Mrs Gillian Stowe,6,shopped traveler insurance company come best give quote  different company call helpful explain policys benefit able choose best need offer reasonable rate
4749,BIG APPLAUSE TO JONATHAN !!!,"JONATHAN WAS, EXTREMELY CLEAR WITH INFORMATION, WARM OF PERSONALITY, WITH A GREAT SENSE OF HUMOR !  THANK YOU SO MUCH FOR MAKING MY EXPERIENCE SO EASY & PLEASANT !!RENEE H.",5, Excellent,3/13/2019,21:44,RENEE HAMATYcustomer,6,jonathan extremely clear information warm personality great sense humor thank make experience easy pleasant renee h
4750,Best insurance for traveling and My…,"Best insurance for traveling and My wife and I do a lot of that. Great people work with, very quick, knowledgeable and fun to do business with",5, Excellent,3/13/2019,20:54,David Lukas,6,best insurance travel wife lot great people work quick knowledgeable fun business
4751,Quick and ease process.,-,5, Excellent,3/13/2019,20:47,Dave,6,
4752,"Easy, fast, & affordable!","Easy, fast, and affordable options! Was able to complete transaction within ten minutes. Received our policy via email within minutes of purchase. Would use again!",5, Excellent,3/13/2019,18:25,Dana,6,easy fast affordable option able complete transaction minute receive policy email minute purchase use
4753,Travel Insurance made easy,"I was able to compare policies, and I was able to find an answer for any of my questions right on the site, as well as look at policy documents.",5, Excellent,3/13/2019,12:53,Jane Owen,6,able compare policy able find answer question right site look policy document
4754,Got lucky and connected with Jonathan…,Got lucky and connected with Jonathan Breeze himself.  Had all my questions answered satisfactorily and thoroughly enjoyed my conversation with him recalling island life.  Rates were reasonable and he directed me to the best policy for my needs.  Will certainly use this company for future travel insurance.,5, Excellent,3/13/2019,5:43,"Aggy Y,",6,get lucky connect jonathan breeze question answer satisfactorily thoroughly enjoy conversation recall island life rate reasonable directed best policy need certainly use company future travel insurance
4755,Easy to get the plan I needed,Easy to get the plan I needed. Highly recommended!!!,5, Excellent,3/12/2019,23:48,Benny,6,easy plan need highly recommended
4756,Very Good Service,"Both Sonia (online) and Jonathan (phone) were very polite, efficient, and helpful.",5, Excellent,3/12/2019,22:32,Peter Hickethier,6,sonia online jonathan phone polite efficient helpful
4757,Professional and Efficient AAA+,"Lynne was so efficient in finding the insurance coverage I needed. She was able to answer all my questions, which put me at ease.  In just a few hours, I had the policy, with all the coverage I wanted, for my world cruise.  I highly recommend this company. AAA+",5, Excellent,3/12/2019,18:36,Susan Wanner,6,lynne efficient find insurance coverage need able answer question ease hour policy coverage want world cruise highly recommend company aaa
4758,Extremely knowledgeable about the…,"Extremely knowledgeable about the insurance, and pleasant.Had a very good experience, working with Sonia and Chris.",5, Excellent,3/12/2019,2:16,Roy and Joyce,6,extremely knowledgeable insurance pleasanthad good experience work sonia chris
4759,Very helpful in helping make my…,Very helpful in helping make my selection,5, Excellent,3/12/2019,1:18,Dennis L,6,helpful help selection
4760,Great prices and very easy navigation,Great prices and very easy navigation!  We'll definitely use Aardvark again.,5, Excellent,3/11/2019,23:48,flyingcats,6,great price easy navigation definitely use aardvark
4761,The online presentation and policy…,The online presentation and policy choices among different sellers of coverage was very clear.,5, Excellent,3/11/2019,23:28,John F.,6,online presentation policy choice different seller coverage clear
4762,easy to enroll and the cost was $250…,easy to enroll and the cost was $250 less than what I was quoted by Mayflower tours.,5, Excellent,3/11/2019,22:33,Kathy,6,easy enroll cost  quote mayflower tour
4763,Great service!,Jonathan was extremely helpful and was great in navigating our first time purchase of travel insurance. I would highly recommend this website!,5, Excellent,3/11/2019,22:30,Joyce,6,jonathan extremely helpful great navigating time purchase travel insurance highly recommend website
4764,Lynne was such a great representative…,Lynne was such a great representative for your company.  She was not only personable and professional but very patient and kind.Give her a good raise. e,5, Excellent,3/11/2019,19:15,Elizabeth Dakota,6,lynne great representative company personable professional patient kindgive good raise e
4765,I have never had to purchase travel…,I have never had to purchase travel insurance before. Aardvark made it very simple to understand and compare. I already recommended to my mom.,5, Excellent,3/11/2019,18:24,L. Rhodes,6,purchase travel insurance aardvark simple understand compare recommend mom
4766,Jonathan was most helpful when I…,Jonathan was most helpful when I called. I was having a difficult time on line finding a policy for pre-existing conditions with a waiver. I was concerned finding a policy last minute that had decent medical benefits. The plan he found saved a lot of money and had great coverage which is most appreciated.,5, Excellent,3/11/2019,17:59,Mary,6,jonathan helpful call difficult time line find policy preexisting condition waiver concerned finding policy minute decent medical benefit plan find save lot money great coverage appreciate
4767,Excellent information supplied for…Cruise Vacation Insurance,Excellent information supplied for international trip. More coverage than cruise option at competitive pricing.,4, Great,3/11/2019,16:42,Bob,6,excellent information supply international trip coverage cruise option competitive pricing
4768,Fast & Complete,"Fast, complete and the best prices!",5, Excellent,3/11/2019,16:18,Doug ,6,fast complete best price
4769,Excellent customer service by Lynn.,-,5, Excellent,3/11/2019,14:29,customer,6,
4770,We spoke to Lynne who completed our…,"We spoke to Lynne who completed our policy. Lynne was absolutely terrific - she was personable, well informed and very clear about how best to satisfy our travel insurance needs. I would recommend Aardvark simply on the basis of how we were treated by Lynne. You could not have a better representative.",5, Excellent,3/11/2019,14:11,Sanford Bing,6,spoke lynne complete policy lynne absolutely terrific personable inform clear best satisfy travel insurance need recommend aardvark simply basis treat lynne well representative
4771,Sonia did a fantastic job of finding…,"Sonia did a fantastic job of finding out what was important to us for our trip, and explaining the relative merits of the available alternatives.  Jonathan was also extremely helpful.  They were both very friendly, and made relevant documents available immediately so we could finalize our decision and secure the coverage we need.",5, Excellent,3/11/2019,2:09,Sam,6,sonia fantastic job find important trip explain relative merit available alternative jonathan extremely helpful friendly relevant document available immediately finalize decision secure coverage need
4772,Jonathan not only answered all my…,"Jonathan not only answered all my questions completely, he reassured me and made me feel very comfortable with this decision!  Thanks",5, Excellent,3/11/2019,1:48,Lynn,6,jonathan answer question completely reassure feel comfortable decision thanks
4773,very efficient and pleasant…,very efficient and pleasant representative who answered my questions and provided assurances regarding my options,5, Excellent,3/10/2019,18:32,customer,6,efficient pleasant representative answer question provide assurance option
4774,Aardvark was pleasant and efficient…,Aardvark was pleasant and efficient from our first inquiry through our purchase of a travel insurance policy.,5, Excellent,3/10/2019,16:54,Paul,6,aardvark pleasant efficient inquiry purchase travel insurance policy
4775,NO CUSTOMER SERVICE,Update:  We did get contacted by both Jonathon and Sonia to resolve my concerns.  They both called and e-mailed.   They were most communicative and helpful and I was pleased with this follow up. I purchased Aardvark for an upcoming trip to Egypt and get daily e-mails asking me to go ahead and purchase after looking even though I had already purchased.  I went into the site and attempted to manage my account using the Policy Number Provided and the system says no such policy.  So I then contacted customer service and a week later no response.  I got this survey so I could share my experience about a policy that the system says I do not have but my bank account says I do.,4, Great,3/10/2019,16:17,Tracey,6,update contact jonathon sonia resolve concern call emailed communicative helpful please follow purchase aardvark upcoming trip egypt daily email ask ahead purchase look purchase go site attempt manage account policy number provide system say policy contact customer service week later response get survey share experience policy system say bank account say
4776,Sonia was so helpful!,"Sonia was the way to go with her knowledge and ability to answer and clarify our questions.  She was awesome.  We are so glad we called, she explained everything to us and sometimes you don't know what questions to ask, she made sure we had the information we needed to make the purchase right for us.",5, Excellent,3/10/2019,1:26,Richard Heimann,6,sonia way knowledge ability answer clarify question awesome glad call explain know question ask sure information need purchase right
4777,"excellent, easy to understand with options I needed","excellent.  I wanted good medical coverage with the insurance being primary as anything overseas is 'out of network' with our US medical insurance,  I thought the explanations were clear and concise.Travel medical and evacuation is critical for any trip. you have a car accident overseas without it and you lose your life savings.",5, Excellent,3/9/2019,14:24,Katie Hamilton ,6,excellent want good medical coverage insurance primary overseas network medical insurance think explanation clear concisetravel medical evacuation critical trip car accident overseas lose life saving
4778,They have the best options at the best…,They have the best options at the best prices,5, Excellent,3/9/2019,14:12,LP,6,best option best price
4779,The website was very easy to use and…,The website was very easy to use and very efficient of my time. The amount of insurance options was amazing. I am reserving my 5 star rating until after I make the trip and will then update !,4, Great,3/8/2019,23:57,R Waller,6,website easy use efficient time insurance option amaze reserve  star rating trip update
4780,The site presented a version of an AIG…,The site presented a version of an AIG Travelguard policy that I had seen on other sites.  It turned out to be a very good value for the benefits listed.,5, Excellent,3/8/2019,23:45,customer,6,site present version aig travelguard policy see site turn good value benefit list
4781,Ease of navigation in the site,"Ease of navigation in the site. Their representatives were knowledgeable, efficient and friendly. ,",5, Excellent,3/8/2019,19:52,John T,6,ease navigation site representative knowledgeable efficient friendly
4782,Excellent Customer Service,So easy to choose a travel plan and purchase! Jonathan was so polite and professional when I called twice with questions. My confidence in Jonathan is 100% and likewise for company who insured me!,5, Excellent,3/8/2019,18:41,customer,6,easy choose travel plan purchase jonathan polite professional call twice question confidence jonathan  likewise company insure
4783,Retained info made it easy to come back to the quote,I really appreciate the ease of using the site. I also am thankful that the site saved the information on who was traveling and the plans we were comparing stayed on the screen so you didn't have to start over every time! We purchased 3 policies for a family trip. Thanks!!!,5, Excellent,3/8/2019,18:24,Shananddan,6,appreciate ease site thankful site save information travel plan compare stay screen start time purchase  policy family trip thanks
4784,We were unsure about some of the terms…,"We were unsure about some of the terms and conditions so we called and received an excellent explanation for all our questions, thanks you!",5, Excellent,3/8/2019,18:24,customer,6,unsure term condition call receive excellent explanation question thanks
4785,Our experience with Aardvark was…,Our experience with Aardvark was excellent.  We expected topay much more for our trip insurance.,5, Excellent,3/8/2019,18:22,Bob Rhodes,6,experience aardvark excellent expect topay trip insurance
4786,Useful information for seniors…,"Useful information for seniors available,  Site very easy to use.  I'd recommend you.",5, Excellent,3/7/2019,22:23,customer,6,useful information senior available site easy use recommend
4787,It was an absolute pleasure working…,It was an absolute pleasure working with Sonia & the CEO Jonathantoo!,5, Excellent,3/7/2019,21:09,Joe S.,6,absolute pleasure work sonia ceo jonathantoo
4788,Aardvarkcompare is a great sit to look…,Aardvarkcompare is a great sit to look at numerous travel insurance policies all on the same page. They make it easy to compare and buy the best travel insurance for you.  A soon as i chose which policy It took only a few minutes to purchase the policy.,5, Excellent,3/7/2019,20:56,Steve W.,6,aardvarkcompare great sit look numerous travel insurance policy page easy compare buy best travel insurance soon chose policy take minute purchase policy
4789,Coverage and rates were easy to compare…,Coverage and rates were easy to compare and provided better value than other quotes I received.,5, Excellent,3/7/2019,18:13,David,6,coverage rate easy compare provide well value quote receive
4790,Your agent (Lynne) was outstanding in…,Your agent (Lynne) was outstanding in helping to provide the travel insurance I purchased for a cruise for my entire family (20 of us).  She provided me with the most cost effective rate that included that coverages that will give me peace of mind prior to and during our cruise.,5, Excellent,3/7/2019,14:58,Joseph Doyon,6,agent lynne outstanding help provide travel insurance purchase cruise entire family  provide cost effective rate include coverage peace mind prior cruise
4791,"For comparing travel insurance policies, Aardvark is hard to beat.","The Aardvark website is very easy to navigate and quickly brings up a fair number of detailed quotes for comparison purposes.  Payment is easy and confirmation of the transaction arrives immediately by email.  I just purchased a policy through them tonight.  I also purchased travel insurance through Aardvark in 2017.  That trip was more than twice as expensive, and I was actually able to pick which coverages I needed.  I was able to exclude medical coverage (my health insurance carrier includes overseas travel) and driver's insurance.  I appreciated not having to pay for duplicate and unneeded coverage.",5, Excellent,3/7/2019,8:32,Alan,6,aardvark website easy navigate quickly bring fair number detail quote comparison purpose payment easy confirmation transaction arrive immediately email purchase policy tonight purchase travel insurance aardvark  trip twice expensive actually able pick coverage need able exclude medical coverage health insurance carrier include overseas travel driver insurance appreciate pay duplicate unneeded coverage
4792,Great customer service,Great customer service. I had a problem buying online and their rep called and helped me purchase!,5, Excellent,3/7/2019,2:06,customer,6,great customer service problem buy online rep call help purchase
4793,Quick and easy to enroll.,-,5, Excellent,3/6/2019,22:43,customer,6,
4794,Very satisfied,I am very satisfied with the service provided.  I chatted online with the representative.  She was very helpful and found us an affordable rate for the insurance we were looking for!,5, Excellent,3/6/2019,22:28,Miriam B,6,satisfied service provide chatted online representative helpful find affordable rate insurance look
4795,I was able to find a travel insurance…,I was able to find a travel insurance plan to fit my needs and budget thru this Website.  Very satisfied,4, Great,3/6/2019,17:43,Lorraine,6,able find travel insurance plan fit need budget website satisfy
4796,Easy to understand and purchase,"Easy to understand and purchase, glad to have peace of mind.",5, Excellent,3/6/2019,16:40,Tracy Moore,6,easy understand purchase glad peace mind
4797,Great Advice / Information,"AardvarkCompare was the best place I found on the internet to compare travel insurance coverages and cost between insurance providers, travel companies and cruise lines.  If I needed help, the chat line and availability of contact information was easy to utilize so that I felt comfortable that I selected the best travel insurance coverage for my specific situation.",5, Excellent,3/6/2019,16:09,LMB - Travel Insurance Customer,6,aardvarkcompare best place find internet compare travel insurance coverage cost insurance provider travel company cruise line need help chat line availability contact information easy utilize felt comfortable select best travel insurance coverage specific situation
4798,easy,easy to understand,5, Excellent,3/5/2019,23:18,gary,6,easy understand
4799,Great experience,"Great experience, easy to use",5, Excellent,3/5/2019,16:36,Cheryl,6,great experience easy use
4800,Easy site to use,"Easy site to use, good price. Have not traveled yet so hope I do not have to use.",4, Great,3/5/2019,16:31,ARNOLD,6,easy site use good price travel hope use
4801,AardvarkCompare is great!,I found AardvarkCompare to be extremely helpful in selecting travel insurance for our cruise vacation. Jonathan was the rep I spoke with on the phone. He walked me thru several options and upon my selection handled the rest of the purchase process over the phone. The policy and other documents showed up in my email within minutes. Great service!,5, Excellent,3/5/2019,15:45,Mike B,6,find aardvarkcompare extremely helpful select travel insurance cruise vacation jonathan rep speak phone walk option selection handle rest purchase process phone policy document show email minute great service
4802,Excellent service,"Excellent service, prompt response and very helpful",5, Excellent,3/5/2019,2:52,customer,6,excellent service prompt response helpful
4803,Much better than visiting individual websites,Excellent- In a few minutes I received quotes from A rated companies.,5, Excellent,3/4/2019,23:47,customer,6,excellent minute receive quote rat company
4804,Website was clear and concise,Website was clear and concise. Mr. Breeze got back to us with answers to our questions within a few hours. Very helpful.,5, Excellent,3/4/2019,23:13,customer,6,website clear concise mr breeze get answer question hour helpful
4805,Great sight,Great sight.  It was important to have info available from AARP.   AARP info provided guidelines as to what amounts of insurance a traveler should be choosing.  If you are going to buy insurance get a policy that will provide the coverage you need.  It is only a few dollars difference from having a poor insurance coverage that could leave you paying thousands of dollars above the coverage and being properly protected with no worries.  There is a great selection of coverages to review and also carrier ratings.,5, Excellent,3/4/2019,22:20,Steve Straub,6,great sight important info available aarp aarp info provide guideline amount insurance traveler choose go buy insurance policy provide coverage need dollar difference poor insurance coverage leave pay thousand dollar coverage properly protect worry great selection coverage review carrier rating
4806,Trip Insurance;Jonathan very helpful in…,Trip Insurance;Jonathan very helpful in recommending the right company and policy form to cover our needs if an elderly family member at home became seriously ill.,5, Excellent,3/4/2019,21:49,Chuck G,6,trip insurance jonathan helpful recommend right company policy form cover need elderly family member home seriously ill
4807,Great site for learning everything you…,Great site for learning everything you need to know about the confusing topic of travel insurance.   Comparison quote was really helpful in getting the right package.   Checked out other websites but this was the most informative and useful.,5, Excellent,3/4/2019,21:25,John,6,great site learn need know confuse topic travel insurance comparison quote helpful get right package check website informative useful
4808,It was a pleasure working with Lynn,It was a pleasure working with Lynn. She answered all my questions and was extremely professional and knowledgeable about the policies. Due to her guidance we purchased our World Wide Cruise Policy.,5, Excellent,3/4/2019,17:19,customer: Dr. Fullerton,6,pleasure work lynn answer question extremely professional knowledgeable policy guidance purchase world wide cruise policy
4809,Both Jonathan & Sonia were very…,"Both Jonathan & Sonia were very helpful, took their time answering my questions and concerns.  I would use AardvarkCompare again!",5, Excellent,3/4/2019,15:18,Thomas,6,jonathan sonia helpful take time answer question concern use aardvarkcompare
4810,Jonathan and Sonia made sure I had…,"Jonathan and Sonia made sure I had alternatives to a coverage that was no longer available. They invested my options ,presented me the facts, answered any questions I had then helped me finalize the transaction. Jonathan also directed me on what papers I should carry with me on my trip. I would definitely recommend their services.",5, Excellent,3/3/2019,23:30,Debra,6,jonathan sonia sure alternative coverage longer available invest option present fact answer question help finalize transaction jonathan direct paper carry trip definitely recommend service
4811,Very smooth process,-,4, Great,3/3/2019,21:22,Ted Vorburger,6,
4812,Excellent service,"Excellent service, fast response.",5, Excellent,3/3/2019,21:12,Fausto,6,excellent service fast response
4813,Very easy to use and very thorough.,-,5, Excellent,3/3/2019,18:10,Bob Bishop ,6,
4814,Purchasing travel insurance,-,5, Excellent,3/2/2019,16:33,Gary,6,
4815,I had an excellent experience working…,I had an excellent experience working with Sonia. She answered all of my questions so that I could make an informed decision. Would highly recommend!,5, Excellent,3/2/2019,13:03,RJ,6,excellent experience work sonia answer question inform decision highly recommend
4816,Great service,Great service! Highly satisfied!!!!,5, Excellent,3/2/2019,4:28,customer,6,great service highly satisfy
4817,TOO MANY EMAILS,"TOO MANY EMAILS! Even before I had purchased a plan - while I was still shopping around, I received over TEN emails from various people.  This is annoying.   We are smart enough consumers without all of that - i wound up purchasing my plan from you but that's because I could read the plan - not because of the annoying emails.",3, Average,3/1/2019,20:53,cbatch1,6,email purchase plan shop receive emails people annoy smart consumer wound purchase plan read plan annoy email
4818,able to easily answer my questions,-,5, Excellent,3/1/2019,19:32,Laura,6,
4819,Jonathan helped us with every detail…,Jonathan helped us with every detail and it was a Pleasure speaking with him.  He made us feel very comfortable in our purchase.My Husband said to tell him: Your the Bomb!,5, Excellent,3/1/2019,18:48,Michele B.,6,jonathan help detail pleasure speak feel comfortable purchasemy husband say tell bomb
4820,Straight forward  and easy form to fill…,Straight forward  and easy form to fill out regarding travel plans. Simple to view many option and then decide.,4, Great,3/1/2019,5:13,customer,6,straight forward easy form fill travel plan simple view option decide
4821,What an excellent and refreshing…,What an excellent and refreshing experience - I spoke directly with the CEO of the company 3 times to clarify policy language that I needed additional information about as I read through the policy document. Its not very often you'll have a chance to speak with a CEO for customer service!!!Great selection of compared travel insurance policies to choose from depending on your individual needs. I highly recommend checking this site out and giving them a try. You wont be disappointed with their customer service!!!,5, Excellent,2/28/2019,20:52,customer JoeM,6,excellent refresh experience speak directly ceo company  time clarify policy language need additional information read policy document chance speak ceo customer service great selection compare travel insurance policy choose depend individual need highly recommend check site give try wont disappointed customer service
4822,Excellent Service,"Had some difficulty with the website, but when I called, the representative helped quickly and efficiently to finalize the reservation.  The comparison of policies was especially helpful.",5, Excellent,2/28/2019,19:52,Evelyn,6,difficulty website call representative help quickly efficiently finalize reservation comparison policy especially helpful
4823,THIS IS THE FIRST TIME I USED YOUR…,THIS IS THE FIRST TIME I USED YOUR SERVICES.,3, Average,2/28/2019,19:23,DEAN NAYLON,6,time service
4824,Jonathan was wonderful,Jonathan was wonderful - and funny ! He patiently walked me through all my options and helped me choose the best plan for me ! I am very pleased !,5, Excellent,2/28/2019,19:13,eugenia oshea,6,jonathan wonderful funny patiently walk option help choose best plan please
4825,very  good service at reasonable prices,-,5, Excellent,2/28/2019,2:14,c. porter,6,
4826,I found the link to  Aardvark on AARP,"I found the link to  Aardvark on AARP.  It was easy to compare their policies, and when I called their number Jonathan answered all my questions, and explained some aspects of the travel coverage that I hadn't even know to look for.  I would recommend this site to anyone planning a trip.",5, Excellent,2/28/2019,2:02,Kathy ,6,find link aardvark aarp easy compare policy call number jonathan answer question explain aspect travel coverage know look recommend site planning trip
4827,Finding insurance for our trip in July…,Finding insurance for our trip in July was a breeze!  Thank you to Lynn and Sonia for making this so easy.  Appreciate the help and the efficiency.,5, Excellent,2/27/2019,20:13,Sam & Mary Tiner,6,find insurance trip july breeze thank lynn sonia make easy appreciate help efficiency
4828,Details matter!,"Jonathan always takes the time to learn all the pertinent details of the planned trip and what my risk concerns are, then suggest the perfect insurance solution for my situation! I always feel that I’ve gotten exactly what I need, with no costly extras that I don’t need.",5, Excellent,2/27/2019,19:09,MT & MPK,6,jonathan take time learn pertinent detail plan trip risk concern suggest perfect insurance solution situation feel  get exactly need costly extra  need
4829,Great. Experience,Lynn was the associate I spoke to about travel insurance. I had several questions and concerns and Lynn was able to answer all my questions and take care of all my concerns. I would definitely recommend using Ardvak for your travel insurance needs.,5, Excellent,2/27/2019,18:35,Wanda,6,lynn associate speak travel insurance question concern lynn able answer question care concern definitely recommend ardvak travel insurance need
4830,Excellent Customer Care,"Each time I called to seek more information on the insurance coverage I was interested in purchasing, Sonia, Jonathan, and another nice female who answered the phone spent time listening to my questions, helped me understand details of the coverage with patience, clarity of communication, very pleasant attitude, humor…. Nothing but praise for these individuals for their professionalism and efficiency.  Thank you to all three!  I wish I remember the name of the female rep I spoke with this morning prior to speaking to Jonathan on 2/27/19 and after speaking with Sonia on 2/26/19.  Excellent customer care!",5, Excellent,2/27/2019,17:09,Missie,6,time call seek information insurance coverage interested purchasing sonia jonathan nice female answer phone spent time listen question help understand detail coverage patience clarity communication pleasant attitude humor praise individual professionalism efficiency thank wish remember female rep speak morning prior speak jonathan  speaking sonia  excellent customer care
4831,When to say the cost of your trip is zero,"Easy to use, but put in $0.00 for cost of trip if you only want medical insurance.",5, Excellent,2/27/2019,13:30,customer,6,easy use  cost trip want medical insurance
4832,Awesome Service from AardvarkCompare,"I called them as I never had purchased travel insurance, and they were totally helpful, with strong policies and good pricing",5, Excellent,2/27/2019,6:31,Russell,6,call purchase travel insurance totally helpful strong policy good pricing
4833,This is one of the best traveling sight i have ever seen!!!!!!,This is one of the best sights I have ever found. So knowledgable so curtious so trustworthy!!!!! I spent hours trying to figure out a traveling problem and with in minutes Jonathan had the solution for me. Dont think twice just STAY with this sight it is truely amazing!!!!!!  If only I had found this sight earlier it would have saved a lot of worring on my part....Johnathan was a real expert in the field.I cant say thank you enough!!!,5, Excellent,2/26/2019,23:38,Noralee Haas,6,best sight find knowledgable curtious trustworthy spent hour try figure travel problem minute jonathan solution dont think twice stay sight truely amaze find sight earlier saved lot worring  johnathan real expert fieldi cant thank
4834,Great experience,"Great experience, easy to use and understand and compare policies.",5, Excellent,2/26/2019,19:06,customer,6,great experience easy use understand compare policy
4835,The coverage was just what we needed at…,The coverage was just what we needed at a reasonable cost,5, Excellent,2/26/2019,0:47,Charles Riddle,6,coverage need reasonable cost
4836,I was called back right away,"I was called back right away, and the agent was very knowledgeable and helpful.  She went over all my questions completely and helped me pick the plan with the best coverage for my needs.",5, Excellent,2/25/2019,19:26,FK,6,call right away agent knowledgeable helpful go question completely help pick plan best coverage need
4837,very quick -- and very helpful!,-,5, Excellent,2/25/2019,19:21,customer,6,
4838,Your information was very helpful,"Your information was very helpful, however you kept emailing me  and saying I could call with any questions.  When I did call, a simple recording stated no one was there! I called in the middle of the daytime.  I did buy a policy.",4, Great,2/25/2019,19:00,JR,6,information helpful keep email say question simple record state call middle daytime buy policy
4839,Trip insurance,Easy to input desired coverages and obtain comparable quotes from a variety of companies.,5, Excellent,2/25/2019,18:37,Tony Buffington,6,easy input desire coverage obtain comparable quote variety company
4840,Excellent knowledge of each insurance policy's fine print.,When researching travel insurance I had the pleasure of speaking with Jonathan and Sonia and found both to be extremely knowledgable. All of our questions were answered. Buyers should be aware that each insurance company words their policies differently and we found AardvarkCompare to be on top of the fine print which is something that could potentially cause problems should one have to file a claim. it was a no-brainer to go with AardvarkCompare.,5, Excellent,2/24/2019,18:58,Stacey and Tom Gasta,6,research travel insurance pleasure speak jonathan sonia find extremely knowledgable question answer buyer aware insurance company word policy differently find aardvarkcompare fine print potentially cause problem file claim nobrainer aardvarkcompare
4841,The site was very easy to navigate,The site was very easy to navigate. The operator with whom I chatted was quite helpful as well. Good experience,5, Excellent,2/24/2019,6:05,Curtis E Montgomery,6,site easy navigate operator chat helpful good experience
4842,I wish other sites were this easy,"I wish other sites were this easy.  I was able to look up reviews, as well as get quotes from many insurance companies, and had questions answers and clarified.",5, Excellent,2/24/2019,3:32,CJA,6,wish site easy able look review quote insurance company question answer clarify
4843,Really helpful website and staff!,-,5, Excellent,2/24/2019,0:29,customer,6,
4844,Being a newbie to purchasing travel…,"Being a newbie to purchasing travel insurance, I was grateful to have Sonia helping me through the process.  She had good suggestions!",5, Excellent,2/23/2019,20:42,L J Miller,6,newbie purchase travel insurance grateful sonia help process good suggestion
4845,Sonia was so polite and kind as she…,Sonia was so polite and kind as she reviewed details of the policy with me.  I was a bit flustered at times and she never made me feel silly.  I wish all my interactions were so pleasant!,5, Excellent,2/23/2019,18:01,customer,6,sonia polite kind review detail policy bit flustered time feel silly wish interaction pleasant
4846,I was so happy to deal with Jonathan…,I was so happy to deal with Jonathan this evening.  He took great care of me and made the process simple and quick.,5, Excellent,2/23/2019,2:22,Rick Venmar,6,happy deal jonathan even take great care process simple quick
4847,quick and easy,Quick way to compare various policies from some of the best insurers.,5, Excellent,2/22/2019,18:51,Louise Roberts,6,quick way compare policy best insurer
4848,Very,"Very, very helpful!",5, Excellent,2/22/2019,16:28,Carolyn customer,6,helpful
